"district","county","subcounty","parish","year","school_name","ownership","gender","grade","value","location_code","facility_id","source_file"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Bulima Primary School","Government","Female","Division X","0.0","D02S13P02","bulima-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Male","Division 1","0.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Female","Division 1","1.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Male","Division 2","9.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Female","Division 2","19.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Male","Division 3","1.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Female","Division 3","0.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Male","Division 4","0.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Female","Division 4","0.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Male","Division U","0.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Female","Division U","0.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Male","Division X","0.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kasenyi","2018","Bokwe Primary School","Government","Female","Division X","0.0","D02S07P02","bokwe-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Male","Division 1","2.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Female","Division 1","1.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Male","Division 2","10.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Female","Division 2","28.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Male","Division 3","2.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Female","Division 3","1.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Male","Division 4","0.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Female","Division 4","0.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Male","Division U","0.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Female","Division U","0.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Male","Division X","0.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Bright Junior School","Private","Female","Division X","0.0","D02S13P03","kikingura-bright-junior-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Male","Division 1","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Female","Division 1","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Male","Division 2","4.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Female","Division 2","3.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Male","Division 3","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Female","Division 3","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Male","Division 4","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Female","Division 4","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Male","Division U","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Female","Division U","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Male","Division X","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2018","Kikingura Progressive Primary School","Private","Female","Division X","0.0","D02S13P03","kikingura-progressive-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Male","Division 1","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Female","Division 1","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Male","Division 2","3.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Female","Division 2","4.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Male","Division 3","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Female","Division 3","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Male","Division 4","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Female","Division 4","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Male","Division U","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Female","Division U","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Male","Division X","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","Kijunjubwa","2018","Day Star Primary School","Private","Female","Division X","0.0","D02S10","day-star-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Male","Division 1","4.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Female","Division 1","0.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Male","Division 2","8.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Female","Division 2","11.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Male","Division 3","0.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Female","Division 3","3.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Male","Division 4","0.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Female","Division 4","1.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Male","Division U","0.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Female","Division U","0.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Male","Division X","0.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kahembe","2018","Sunlight Primary School","Private","Female","Division X","0.0","D02S13P02","sunlight-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Male","Division 1","0.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Female","Division 1","0.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Male","Division 2","9.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Female","Division 2","10.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Male","Division 3","1.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Female","Division 3","0.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Male","Division 4","0.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Female","Division 4","0.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Male","Division U","0.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Female","Division U","0.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Male","Division X","0.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2018","Kilanyi Muslim Primary School","Government","Female","Division X","0.0","D02S07P03","kilanyi-muslim-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Kabango Town Council","Kabango Ward","2018","Kabango Primary School","Government","Male","Division 1","5.0","D02S20P01","kabango-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Kabango Town Council","Kabango Ward","2018","Kabango Primary School","Government","Female","Division 1","2.0","D02S20P01","kabango-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Kabango Town Council","Kabango Ward","2018","Kabango Primary School","Government","Male","Division 2","39.0","D02S20P01","kabango-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Kabango Town Council","Kabango Ward","2018","Kabango Primary School","Government","Female","Division 2","45.0","D02S20P01","kabango-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Kabango Town Council","Kabango Ward","2018","Kabango Primary School","Government","Male","Division 3","3.0","D02S20P01","kabango-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Kabango Town Council","Kabango Ward","2018","Kabango Primary School","Government","Female","Division 3","2.0","D02S20P01","kabango-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Kabango Town Council","Kabango Ward","2018","Kabango Primary School","Government","Male","Division 4","0.0","D02S20P01","kabango-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
